Source,Target,Type,Kind,Id,Label,timeset,Weight
@erwin_sama,1267532430879195136,Directed,Retweets,667,,<[2020-06-02T18:21:15.193Z]>,1
@shadoself,1267883973230936065,Directed,Tweets,668,,<[2020-06-02T18:21:15.194Z]>,1
1267883973230936065,"#theearthcantbreathe",Directed,Has_hashtag,669,,<[2020-06-02T18:21:15.194Z]>,1
@cooperchip1,1267881001373622277,Directed,Tweets,670,,<[2020-06-02T18:21:15.194Z]>,1
1267881001373622277,"#theearthcantbreathe",Directed,Has_hashtag,671,,<[2020-06-02T18:21:15.194Z]>,1
1267881001373622277,https://www.cnn.com/2020/06/02/world/tropical-forest-six-seconds-scli-intl/index.html,Directed,Has_link,672,,<[2020-06-02T18:21:15.194Z]>,1
@shadoself,@cooperchip1,Directed,Retweets_from,673,,<[2020-06-02T18:21:15.194Z]>,1
@shadoself,1267881001373622277,Directed,Retweets,674,,<[2020-06-02T18:21:15.194Z]>,1
@aminudeen8,1267883975063863301,Directed,Tweets,675,,<[2020-06-02T18:21:15.905Z]>,1
@startimes_ng,1267808224121696261,Directed,Tweets,676,,<[2020-06-02T18:21:15.906Z]>,1
1267808224121696261,@aminudeen8,Directed,Has_mention,677,,<[2020-06-02T18:21:15.906Z]>,1
@aminudeen8,@startimes_ng,Directed,Retweets_from,678,,<[2020-06-02T18:21:15.906Z]>,1
@aminudeen8,1267808224121696261,Directed,Retweets,679,,<[2020-06-02T18:21:15.906Z]>,1
@brandi_piedalue,1267883975575343104,Directed,Tweets,680,,<[2020-06-02T18:21:15.907Z]>,1
@itsjefftiedrich,1266782900604882945,Directed,Tweets,681,,"<[2020-06-02T18:21:15.907Z, 2020-06-02T18:22:32.411Z]>",1
@brandi_piedalue,@itsjefftiedrich,Directed,Retweets_from,682,,<[2020-06-02T18:21:15.907Z]>,1
@brandi_piedalue,1266782900604882945,Directed,Retweets,683,,<[2020-06-02T18:21:15.907Z]>,1
@flmcsefka,1267883976053731330,Directed,Tweets,684,,<[2020-06-02T18:21:15.908Z]>,1
@avfcofficial,1267771800647278593,Directed,Tweets,685,,"<[2020-06-02T18:21:15.908Z, 2020-06-02T18:22:39.141Z]>",1
1267771800647278593,"#blacklivesmatter",Directed,Has_hashtag,686,,"<[2020-06-02T18:21:15.908Z, 2020-06-02T18:22:39.141Z]>",1
1267771800647278593,http://pbs.twimg.com/media/EZgGD9NXYAAVtJw.jpg,Directed,Has_media,687,,"<[2020-06-02T18:21:15.908Z, 2020-06-02T18:22:39.141Z]>",1
@flmcsefka,@avfcofficial,Directed,Retweets_from,688,,<[2020-06-02T18:21:15.908Z]>,1
@flmcsefka,1267771800647278593,Directed,Retweets,689,,<[2020-06-02T18:21:15.908Z]>,1
@julienquesnot,1267883976297009156,Directed,Tweets,690,,<[2020-06-02T18:21:15.909Z]>,1
1267883976297009156,@smcaen,Directed,Has_mention,691,,<[2020-06-02T18:21:15.909Z]>,1
@yacz1ne,1267883977060253697,Directed,Tweets,692,,<[2020-06-02T18:21:16.086Z]>,1
@yacz1ne,@_passtheball,Directed,Retweets_from,693,,<[2020-06-02T18:21:16.086Z]>,1
@yacz1ne,1267876038941585415,Directed,Retweets,694,,<[2020-06-02T18:21:16.086Z]>,1
@cotmanmattwfob,1267883977760739330,Directed,Tweets,695,,<[2020-06-02T18:21:16.315Z]>,1
1267883977760739330,"#bergpride",Directed,Has_hashtag,696,,<[2020-06-02T18:21:16.315Z]>,1
1267883977760739330,"#equalityforall",Directed,Has_hashtag,697,,<[2020-06-02T18:21:16.315Z]>,1
1267883977760739330,"#blackoutday",Directed,Has_hashtag,698,,<[2020-06-02T18:21:16.315Z]>,1
@bergathletics,1267860485602492417,Directed,Tweets,699,,<[2020-06-02T18:21:16.315Z]>,1
1267860485602492417,http://pbs.twimg.com/media/EZhYPU3XQAAnPlf.jpg,Directed,Has_media,700,,<[2020-06-02T18:21:16.315Z]>,1
@cotmanmattwfob,@bergathletics,Directed,Quotes_from,701,,<[2020-06-02T18:21:16.315Z]>,1
@cotmanmattwfob,1267860485602492417,Directed,Quotes,702,,<[2020-06-02T18:21:16.315Z]>,1
@juandig14,1267883977949446144,Directed,Tweets,703,,<[2020-06-02T18:21:16.317Z]>,1
1267883977949446144,http://pbs.twimg.com/media/EZhI11lXsAE1pMl.jpg,Directed,Has_media,704,,<[2020-06-02T18:21:16.317Z]>,1
@bocajrsoficial,1267843400151244804,Directed,Tweets,705,,"<[2020-06-02T18:21:16.317Z, 2020-06-02T18:21:22.152Z, 2020-06-02T18:21:27.719Z, 2020-06-02T18:21:29.481Z, 2020-06-02T18:21:30.503Z, 2020-06-02T18:22:17.670Z, 2020-06-02T18:22:25.444Z, 2020-06-02T18:22:30.217Z, 2020-06-02T18:22:34.138Z]>",1
1267843400151244804,http://pbs.twimg.com/media/EZhI11lXsAE1pMl.jpg,Directed,Has_media,706,,"<[2020-06-02T18:21:16.317Z, 2020-06-02T18:21:22.152Z, 2020-06-02T18:21:27.719Z, 2020-06-02T18:21:29.481Z, 2020-06-02T18:21:30.503Z, 2020-06-02T18:22:17.670Z, 2020-06-02T18:22:25.444Z, 2020-06-02T18:22:30.217Z, 2020-06-02T18:22:34.138Z]>",1
@francefootball,1267492714343432192,Directed,Tweets,707,,"<[2020-06-02T18:21:16.318Z, 2020-06-02T18:21:22.152Z, 2020-06-02T18:21:27.719Z, 2020-06-02T18:21:29.481Z, 2020-06-02T18:21:30.503Z, 2020-06-02T18:22:17.670Z, 2020-06-02T18:22:17.671Z, 2020-06-02T18:22:25.444Z, 2020-06-02T18:22:30.217Z, 2020-06-02T18:22:34.138Z]>",1
1267492714343432192,https://bit.ly/3cim6qE,Directed,Has_link,708,,"<[2020-06-02T18:21:16.318Z, 2020-06-02T18:21:22.152Z, 2020-06-02T18:21:27.719Z, 2020-06-02T18:21:29.481Z, 2020-06-02T18:21:30.503Z, 2020-06-02T18:22:17.670Z, 2020-06-02T18:22:17.671Z, 2020-06-02T18:22:25.444Z, 2020-06-02T18:22:30.217Z, 2020-06-02T18:22:34.138Z]>",1
@bocajrsoficial,@francefootball,Directed,Quotes_from,709,,"<[2020-06-02T18:21:16.318Z, 2020-06-02T18:21:22.152Z, 2020-06-02T18:21:27.719Z, 2020-06-02T18:21:29.481Z, 2020-06-02T18:21:30.503Z, 2020-06-02T18:22:17.670Z, 2020-06-02T18:22:25.444Z, 2020-06-02T18:22:30.217Z, 2020-06-02T18:22:34.138Z]>",1
@bocajrsoficial,1267492714343432192,Directed,Quotes,710,,"<[2020-06-02T18:21:16.318Z, 2020-06-02T18:21:22.152Z, 2020-06-02T18:21:27.719Z, 2020-06-02T18:21:29.481Z, 2020-06-02T18:21:30.503Z, 2020-06-02T18:22:17.670Z, 2020-06-02T18:22:25.444Z, 2020-06-02T18:22:30.217Z, 2020-06-02T18:22:34.138Z]>",1
@juandig14,@bocajrsoficial,Directed,Retweets_from,711,,<[2020-06-02T18:21:16.317Z]>,1
@juandig14,1267843400151244804,Directed,Retweets,712,,<[2020-06-02T18:21:16.317Z]>,1
@juandig14,@francefootball,Directed,Quotes_from,713,,<[2020-06-02T18:21:16.318Z]>,1
@juandig14,1267492714343432192,Directed,Quotes,714,,<[2020-06-02T18:21:16.318Z]>,1
@abbeypakamat,1267883978297499648,Directed,Tweets,715,,<[2020-06-02T18:21:16.404Z]>,1
@barackobannaa,1267879353011957760,Directed,Tweets,716,,<[2020-06-02T18:21:16.404Z]>,1
@reaidomaidtrvmp,1267863911635673089,Directed,Tweets,717,,<[2020-06-02T18:21:16.404Z]>,1
@barackobannaa,@reaidomaidtrvmp,Directed,Quotes_from,718,,<[2020-06-02T18:21:16.404Z]>,1
@barackobannaa,1267863911635673089,Directed,Quotes,719,,<[2020-06-02T18:21:16.404Z]>,1
@abbeypakamat,@barackobannaa,Directed,Retweets_from,720,,<[2020-06-02T18:21:16.404Z]>,1
@abbeypakamat,1267879353011957760,Directed,Retweets,721,,<[2020-06-02T18:21:16.404Z]>,1
@abbeypakamat,@reaidomaidtrvmp,Directed,Quotes_from,722,,<[2020-06-02T18:21:16.404Z]>,1
@abbeypakamat,1267863911635673089,Directed,Quotes,723,,<[2020-06-02T18:21:16.404Z]>,1
@_zsc_20,1267883980277329922,Directed,Tweets,724,,<[2020-06-02T18:21:17.440Z]>,1
@merrillville_tf,1267883983683170309,Directed,Tweets,725,,<[2020-06-02T18:21:17.647Z]>,1
@mvillepirates,1267875942673854464,Directed,Tweets,726,,<[2020-06-02T18:21:17.647Z]>,1
1267875942673854464,@merrillvillesu3,Directed,Has_mention,727,,<[2020-06-02T18:21:17.647Z]>,1
1267875942673854464,@merrillvillemhs,Directed,Has_mention,728,,<[2020-06-02T18:21:17.647Z]>,1
1267875942673854464,@mhspiratefball,Directed,Has_mention,729,,<[2020-06-02T18:21:17.647Z]>,1
1267875942673854464,@mhspiratewrsln,Directed,Has_mention,730,,<[2020-06-02T18:21:17.647Z]>,1
1267875942673854464,@merrillville_tf,Directed,Has_mention,731,,<[2020-06-02T18:21:17.647Z]>,1
1267875942673854464,http://pbs.twimg.com/media/EZhmbJuWsAEATES.jpg,Directed,Has_media,732,,<[2020-06-02T18:21:17.647Z]>,1
@merrillville_tf,@mvillepirates,Directed,Retweets_from,733,,<[2020-06-02T18:21:17.647Z]>,1
@merrillville_tf,1267875942673854464,Directed,Retweets,734,,<[2020-06-02T18:21:17.647Z]>,1
@cristia43719332,1267883983855128576,Directed,Tweets,735,,<[2020-06-02T18:21:17.699Z]>,1
@rodriguezalanok,1267833390914568197,Directed,Tweets,736,,<[2020-06-02T18:21:17.699Z]>,1
@cristia43719332,@rodriguezalanok,Directed,Retweets_from,737,,<[2020-06-02T18:21:17.699Z]>,1
@cristia43719332,1267833390914568197,Directed,Retweets,738,,<[2020-06-02T18:21:17.699Z]>,1
@figuerasfabio,1267883985704824832,Directed,Tweets,739,,<[2020-06-02T18:21:18.266Z]>,1
@figuerasfabio,@tycsports,Directed,Quotes_from,740,,<[2020-06-02T18:21:18.266Z]>,1
@figuerasfabio,1267856243869261826,Directed,Quotes,741,,<[2020-06-02T18:21:18.266Z]>,1
@reazonabledoubt,1267883988925980672,Directed,Tweets,742,,<[2020-06-02T18:21:19.305Z]>,1
@woodywhitehurst,1267883874903785472,Directed,Tweets,743,,"<[2020-06-02T18:21:19.305Z, 2020-06-02T18:21:37.408Z]>",1
@woodywhitehurst,1267882874407211008,Directed,Tweets,744,,"<[2020-06-02T18:21:19.305Z, 2020-06-02T18:21:37.408Z, 2020-06-02T18:22:16.016Z, 2020-06-02T18:22:17.805Z]>",1
@reazonabledoubt,@woodywhitehurst,Directed,Retweets_from,745,,<[2020-06-02T18:21:19.305Z]>,1
@reazonabledoubt,1267883874903785472,Directed,Retweets,746,,<[2020-06-02T18:21:19.305Z]>,1
@reazonabledoubt,@woodywhitehurst,Directed,Quotes_from,747,,<[2020-06-02T18:21:19.305Z]>,1
@reazonabledoubt,1267882874407211008,Directed,Quotes,748,,<[2020-06-02T18:21:19.305Z]>,1
@dickinson_myp,1267883991933292545,Directed,Tweets,749,,<[2020-06-02T18:21:19.695Z]>,1
1267883991933292545,"#ramily",Directed,Has_hashtag,750,,<[2020-06-02T18:21:19.695Z]>,1
1267883991933292545,"#thejdyes",Directed,Has_hashtag,751,,<[2020-06-02T18:21:19.695Z]>,1
@dickinsonnews,1267874164658110464,Directed,Tweets,752,,<[2020-06-02T18:21:19.695Z]>,1
1267874164658110464,"#ramily",Directed,Has_hashtag,753,,<[2020-06-02T18:21:19.695Z]>,1
1267874164658110464,"#thejdyes",Directed,Has_hashtag,754,,<[2020-06-02T18:21:19.695Z]>,1
1267874164658110464,https://twitter.com/DE_FBHelmetProj/status/1267870281391058944,Directed,Has_link,755,,<[2020-06-02T18:21:19.695Z]>,1
@de_fbhelmetproj,1267870281391058944,Directed,Tweets,756,,<[2020-06-02T18:21:19.695Z]>,1
@dickinsonnews,@de_fbhelmetproj,Directed,Quotes_from,757,,<[2020-06-02T18:21:19.695Z]>,1
@dickinsonnews,1267870281391058944,Directed,Quotes,758,,<[2020-06-02T18:21:19.695Z]>,1
@dickinson_myp,@dickinsonnews,Directed,Retweets_from,759,,<[2020-06-02T18:21:19.695Z]>,1
@dickinson_myp,1267874164658110464,Directed,Retweets,760,,<[2020-06-02T18:21:19.695Z]>,1
@dickinson_myp,@de_fbhelmetproj,Directed,Quotes_from,761,,<[2020-06-02T18:21:19.695Z]>,1
@dickinson_myp,1267870281391058944,Directed,Quotes,762,,<[2020-06-02T18:21:19.695Z]>,1
@joshcal2020,1267883993111736320,Directed,Tweets,763,,<[2020-06-02T18:21:20.208Z]>,1
@sacbee_joed,1267657682149728256,Directed,Tweets,764,,<[2020-06-02T18:21:20.208Z]>,1
1267657682149728256,@gbgrizzfootball,Directed,Has_mention,765,,<[2020-06-02T18:21:20.208Z]>,1
1267657682149728256,@will_craig_22,Directed,Has_mention,766,,<[2020-06-02T18:21:20.208Z]>,1
1267657682149728256,@sacbee_news,Directed,Has_mention,767,,<[2020-06-02T18:21:20.208Z]>,1
1267657682149728256,http://pbs.twimg.com/ext_tw_video_thumb/1267657575434080257/pu/img/QmHv8kFb6Jb8ocxO.jpg,Directed,Has_media,768,,<[2020-06-02T18:21:20.208Z]>,1
@joshcal2020,@sacbee_joed,Directed,Retweets_from,769,,<[2020-06-02T18:21:20.208Z]>,1
@joshcal2020,1267657682149728256,Directed,Retweets,770,,<[2020-06-02T18:21:20.208Z]>,1
@smooth_osude,1267883998610677760,Directed,Tweets,771,,<[2020-06-02T18:21:21.435Z]>,1
@smooth_osude,@footballfunnnys,Directed,Quotes_from,772,,<[2020-06-02T18:21:21.435Z]>,1
@smooth_osude,1267874250041499648,Directed,Quotes,773,,<[2020-06-02T18:21:21.435Z]>,1
@robinmorgan277,1267883999046897674,Directed,Tweets,774,,<[2020-06-02T18:21:21.437Z]>,1
@romfordfc,1267866730145239040,Directed,Tweets,775,,<[2020-06-02T18:21:21.437Z]>,1
1267866730145239040,@romfordfc,Directed,Has_mention,776,,<[2020-06-02T18:21:21.437Z]>,1
1267866730145239040,http://pbs.twimg.com/media/EZheC5MWsAAijVa.jpg,Directed,Has_media,777,,<[2020-06-02T18:21:21.437Z]>,1
@robinmorgan277,@romfordfc,Directed,Retweets_from,778,,<[2020-06-02T18:21:21.437Z]>,1
@robinmorgan277,1267866730145239040,Directed,Retweets,779,,<[2020-06-02T18:21:21.437Z]>,1
@santosvtjoao,1267884001076957186,Directed,Tweets,780,,<[2020-06-02T18:21:21.903Z]>,1
1267884001076957186,"#neymar",Directed,Has_hashtag,781,,<[2020-06-02T18:21:21.903Z]>,1
1267884001076957186,"#neymarjr",Directed,Has_hashtag,782,,<[2020-06-02T18:21:21.903Z]>,1
1267884001076957186,"#njr",Directed,Has_hashtag,783,,<[2020-06-02T18:21:21.903Z]>,1
1267884001076957186,"#training",Directed,Has_hashtag,784,,<[2020-06-02T18:21:21.903Z]>,1
1267884001076957186,"#nike",Directed,Has_hashtag,785,,<[2020-06-02T18:21:21.903Z]>,1
1267884001076957186,"#psg",Directed,Has_hashtag,786,,<[2020-06-02T18:21:21.903Z]>,1
1267884001076957186,http://pbs.twimg.com/media/EZhrYrNWAAAZ7dj.jpg,Directed,Has_media,787,,<[2020-06-02T18:21:21.903Z]>,1
1267884001076957186,http://pbs.twimg.com/media/EZhrYp-XgAEJ48v.jpg,Directed,Has_media,788,,<[2020-06-02T18:21:21.903Z]>,1
1267884001076957186,http://pbs.twimg.com/media/EZhrYq9XQAEIoBL.jpg,Directed,Has_media,789,,<[2020-06-02T18:21:21.903Z]>,1
@neymarjrsite,1267881370220724227,Directed,Tweets,790,,<[2020-06-02T18:21:21.904Z]>,1
1267881370220724227,"#neymar",Directed,Has_hashtag,791,,<[2020-06-02T18:21:21.904Z]>,1
1267881370220724227,"#neymarjr",Directed,Has_hashtag,792,,<[2020-06-02T18:21:21.904Z]>,1
1267881370220724227,"#njr",Directed,Has_hashtag,793,,<[2020-06-02T18:21:21.904Z]>,1
1267881370220724227,"#training",Directed,Has_hashtag,794,,<[2020-06-02T18:21:21.904Z]>,1
1267881370220724227,"#nike",Directed,Has_hashtag,795,,<[2020-06-02T18:21:21.904Z]>,1
1267881370220724227,"#psg",Directed,Has_hashtag,796,,<[2020-06-02T18:21:21.904Z]>,1
1267881370220724227,http://pbs.twimg.com/media/EZhrYrNWAAAZ7dj.jpg,Directed,Has_media,797,,<[2020-06-02T18:21:21.904Z]>,1
1267881370220724227,http://pbs.twimg.com/media/EZhrYp-XgAEJ48v.jpg,Directed,Has_media,798,,<[2020-06-02T18:21:21.904Z]>,1
1267881370220724227,http://pbs.twimg.com/media/EZhrYq9XQAEIoBL.jpg,Directed,Has_media,799,,<[2020-06-02T18:21:21.904Z]>,1
@santosvtjoao,@neymarjrsite,Directed,Retweets_from,800,,<[2020-06-02T18:21:21.904Z]>,1
@santosvtjoao,1267881370220724227,Directed,Retweets,801,,<[2020-06-02T18:21:21.904Z]>,1
@lungimiller,1267884001571876864,Directed,Tweets,802,,<[2020-06-02T18:21:21.925Z]>,1
@lethaboaintnrml,1267882791150247938,Directed,Tweets,803,,<[2020-06-02T18:21:21.926Z]>,1
1267882791150247938,@lungimiller,Directed,Has_mention,804,,<[2020-06-02T18:21:21.926Z]>,1
1267882791150247938,@oraatilee,Directed,Has_mention,805,,<[2020-06-02T18:21:21.926Z]>,1
@lungimiller,@lethaboaintnrml,Directed,Retweets_from,806,,<[2020-06-02T18:21:21.926Z]>,1
@lungimiller,1267882791150247938,Directed,Retweets,807,,<[2020-06-02T18:21:21.926Z]>,1
@nabilcfaiss,1267884002423255040,Directed,Tweets,808,,<[2020-06-02T18:21:22.151Z]>,1
1267884002423255040,http://pbs.twimg.com/media/EZhI11lXsAE1pMl.jpg,Directed,Has_media,809,,<[2020-06-02T18:21:22.151Z]>,1
@nabilcfaiss,@bocajrsoficial,Directed,Retweets_from,810,,<[2020-06-02T18:21:22.152Z]>,1
@nabilcfaiss,1267843400151244804,Directed,Retweets,811,,<[2020-06-02T18:21:22.152Z]>,1
@nabilcfaiss,@francefootball,Directed,Quotes_from,812,,<[2020-06-02T18:21:22.152Z]>,1
@nabilcfaiss,1267492714343432192,Directed,Quotes,813,,<[2020-06-02T18:21:22.152Z]>,1
@showoff_auto,1267884002603483136,Directed,Tweets,814,,<[2020-06-02T18:21:22.159Z]>,1
1267884002603483136,http://pbs.twimg.com/ext_tw_video_thumb/1267498684872261633/pu/img/rsaUBJiCxujJ356y.jpg,Directed,Has_media,815,,<[2020-06-02T18:21:22.159Z]>,1
@olivialoveiy,1267499430615437315,Directed,Tweets,816,,<[2020-06-02T18:21:22.159Z]>,1
1267499430615437315,http://pbs.twimg.com/ext_tw_video_thumb/1267498684872261633/pu/img/rsaUBJiCxujJ356y.jpg,Directed,Has_media,817,,<[2020-06-02T18:21:22.159Z]>,1
@showoff_auto,@olivialoveiy,Directed,Retweets_from,818,,<[2020-06-02T18:21:22.159Z]>,1
@showoff_auto,1267499430615437315,Directed,Retweets,819,,<[2020-06-02T18:21:22.159Z]>,1
@justinkcomer,1267884005845860356,Directed,Tweets,820,,<[2020-06-02T18:21:23.288Z]>,1
@riles23,1267809095819636737,Directed,Tweets,821,,<[2020-06-02T18:21:23.288Z]>,1
@justinkcomer,@riles23,Directed,Retweets_from,822,,<[2020-06-02T18:21:23.288Z]>,1
@justinkcomer,1267809095819636737,Directed,Retweets,823,,<[2020-06-02T18:21:23.288Z]>,1
@jsnake_dff,1267884006445547520,Directed,Tweets,824,,<[2020-06-02T18:21:23.288Z]>,1
@swallace_ff,1267881682276933632,Directed,Tweets,825,,<[2020-06-02T18:21:23.288Z]>,1
1267881682276933632,@montyphan,Directed,Has_mention,826,,<[2020-06-02T18:21:23.288Z]>,1
1267881682276933632,@rotoviz,Directed,Has_mention,827,,<[2020-06-02T18:21:23.288Z]>,1
1267881682276933632,https://www.rotoviz.com/2020/06/ffpc-strategy-sessions-attacking-high-stakes-dynasty-startups-with-one-of-the-worlds-top-players-part-1/,Directed,Has_link,828,,<[2020-06-02T18:21:23.288Z]>,1
@jsnake_dff,@swallace_ff,Directed,Retweets_from,829,,<[2020-06-02T18:21:23.288Z]>,1
@jsnake_dff,1267881682276933632,Directed,Retweets,830,,<[2020-06-02T18:21:23.288Z]>,1
@psgciem,1267884007129264130,Directed,Tweets,831,,<[2020-06-02T18:21:23.289Z]>,1
1267884007129264130,https://rmcsport.bfmtv.com/football/ligue-1-comment-le-psg-prepare-sa-reprise-1925686.html,Directed,Has_link,832,,<[2020-06-02T18:21:23.289Z]>,1
@rmcsport,1267779391549046784,Directed,Tweets,833,,<[2020-06-02T18:21:23.289Z]>,1
1267779391549046784,https://rmcsport.bfmtv.com/football/ligue-1-comment-le-psg-prepare-sa-reprise-1925686.html,Directed,Has_link,834,,<[2020-06-02T18:21:23.289Z]>,1
@psgciem,@rmcsport,Directed,Retweets_from,835,,<[2020-06-02T18:21:23.289Z]>,1
@psgciem,1267779391549046784,Directed,Retweets,836,,<[2020-06-02T18:21:23.289Z]>,1
@brendalyn_hill,1267884007368212480,Directed,Tweets,837,,<[2020-06-02T18:21:23.321Z]>,1
@brendalyn_hill,@bbygirlerica,Directed,Retweets_from,838,,<[2020-06-02T18:21:23.321Z]>,1
@brendalyn_hill,1267878322987397120,Directed,Retweets,839,,<[2020-06-02T18:21:23.321Z]>,1
@mcurr01,1267884007401951232,Directed,Tweets,840,,<[2020-06-02T18:21:23.322Z]>,1
1267884007401951232,https://www.bbc.co.uk/sport/av/football/52896355,Directed,Has_link,841,,<[2020-06-02T18:21:23.322Z]>,1
@tearstain,1267884010052751360,Directed,Tweets,842,,<[2020-06-02T18:21:24.002Z]>,1
1267884010052751360,@oli_mcburnie,Directed,Has_mention,843,,<[2020-06-02T18:21:24.002Z]>,1
@6lopuu,1267884011319373826,Directed,Tweets,844,,<[2020-06-02T18:21:24.408Z]>,1
@6lopuu,@tycsports,Directed,Retweets_from,845,,<[2020-06-02T18:21:24.409Z]>,1
@6lopuu,1267856243869261826,Directed,Retweets,846,,<[2020-06-02T18:21:24.409Z]>,1
@cootthakidd,1267884011206201347,Directed,Tweets,847,,<[2020-06-02T18:21:24.410Z]>,1
1267884011206201347,http://pbs.twimg.com/media/EZhrsnyXQAI92IB.jpg,Directed,Has_media,848,,<[2020-06-02T18:21:24.410Z]>,1
@chauntelpowell,1267881714010992640,Directed,Tweets,849,,<[2020-06-02T18:21:24.410Z]>,1
1267881714010992640,http://pbs.twimg.com/media/EZhrsnyXQAI92IB.jpg,Directed,Has_media,850,,<[2020-06-02T18:21:24.410Z]>,1
@jmcgonigal9,1267818096049270785,Directed,Tweets,851,,<[2020-06-02T18:21:24.410Z]>,1
1267818096049270785,http://pbs.twimg.com/media/EZgx1XXUMAICyVX.jpg,Directed,Has_media,852,,<[2020-06-02T18:21:24.410Z]>,1
1267818096049270785,http://pbs.twimg.com/media/EZgx1XSU0AIldVF.jpg,Directed,Has_media,853,,<[2020-06-02T18:21:24.410Z]>,1
1267818096049270785,http://pbs.twimg.com/media/EZgx1XSUwAIsCTW.jpg,Directed,Has_media,854,,<[2020-06-02T18:21:24.410Z]>,1
@chauntelpowell,@jmcgonigal9,Directed,Quotes_from,855,,<[2020-06-02T18:21:24.410Z]>,1
@chauntelpowell,1267818096049270785,Directed,Quotes,856,,<[2020-06-02T18:21:24.410Z]>,1
@cootthakidd,@chauntelpowell,Directed,Retweets_from,857,,<[2020-06-02T18:21:24.410Z]>,1
@cootthakidd,1267881714010992640,Directed,Retweets,858,,<[2020-06-02T18:21:24.410Z]>,1
@cootthakidd,@jmcgonigal9,Directed,Quotes_from,859,,<[2020-06-02T18:21:24.410Z]>,1
@cootthakidd,1267818096049270785,Directed,Quotes,860,,<[2020-06-02T18:21:24.410Z]>,1
@aief23,1267884013093519362,Directed,Tweets,861,,<[2020-06-02T18:21:25.103Z]>,1
@aief23,@tenfieldoficial,Directed,Retweets_from,862,,<[2020-06-02T18:21:25.104Z]>,1
@aief23,1267860490610507776,Directed,Retweets,863,,<[2020-06-02T18:21:25.104Z]>,1
@arturov58006202,1267884014544850944,Directed,Tweets,864,,<[2020-06-02T18:21:25.104Z]>,1
1267884014544850944,https://www.footmercato.net/a2816104213104287473-jean-pierre-papin-annonce-son-arrivee-sur-le-banc-du-cchartres-football,Directed,Has_link,865,,<[2020-06-02T18:21:25.104Z]>,1
@footmercato,1267864191232286723,Directed,Tweets,866,,<[2020-06-02T18:21:25.104Z]>,1
1267864191232286723,https://www.footmercato.net/a2816104213104287473-jean-pierre-papin-annonce-son-arrivee-sur-le-banc-du-cchartres-football,Directed,Has_link,867,,<[2020-06-02T18:21:25.104Z]>,1
@arturov58006202,@footmercato,Directed,Retweets_from,868,,<[2020-06-02T18:21:25.104Z]>,1
@arturov58006202,1267864191232286723,Directed,Retweets,869,,<[2020-06-02T18:21:25.104Z]>,1
@taeyeonsoppai,1267884014850826240,Directed,Tweets,870,,<[2020-06-02T18:21:25.106Z]>,1
1267884014850826240,https://twitter.com/90sfootball/status/1267516262239870977,Directed,Has_link,871,,<[2020-06-02T18:21:25.106Z]>,1
1267785618500681733,https://twitter.com/90sfootball/status/1267516262239870977,Directed,Has_link,872,,<[2020-06-02T18:21:25.106Z]>,1
